id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9202650130,6/18/2014,620000,4,2.5,1910,7683,2,0,0,3,8,1910,0,1987,0,98027,47.5644,-122.092,1980,8485
8700100010,7/10/2014,315000,3,2.5,2340,6837,2,0,0,3,7,2340,0,1992,0,98030,47.3608,-122.194,1850,6209
4045750010,4/9/2015,624950,3,2.5,2060,4730,2,0,0,4,8,2060,0,1994,0,98033,47.6874,-122.178,1980,5010
5706201470,4/28/2015,525000,3,2.25,1960,12350,1,0,0,4,7,1960,0,1961,0,98027,47.5247,-122.052,1920,13608
8835210130,8/8/2014,300000,2,1.5,1150,3927,2,0,0,3,7,1150,0,1982,0,98034,47.7248,-122.162,1400,3425
8731990440,3/10/2015,299900,4,2.75,2330,7200,1,0,0,4,8,1560,770,1977,0,98023,47.3203,-122.385,2350,7600
5540000050,6/12/2014,299000,3,2.5,2210,10119,1,0,0,4,7,1450,760,1966,0,98030,47.3783,-122.22,2110,10119
2470200020,5/14/2014,1.88E+06,4,2.75,3260,19542,1,0,0,4,10,2170,1090,1968,0,98039,47.6245,-122.236,3480,19863
9500900430,6/13/2014,265000,4,1.75,1900,10588,1,0,0,5,6,1900,0,1958,0,98002,47.289,-122.212,1530,10587
3024089049,6/9/2014,280000,2,1.75,1610,158558,1.5,0,0,2,6,1610,0,1948,0,98065,47.5319,-121.84,1800,3572
6600410170,5/28/2014,124740,3,1,1340,15600,1,0,0,4,6,1340,0,1978,0,98042,47.3224,-122.143,1320,9800
7796000095,1/6/2015,1.09E+06,3,2.75,3170,34850,1,0,0,5,9,3170,0,1957,0,98033,47.6611,-122.169,3920,36740
1338600225,5/28/2014,1.97E+06,8,3.5,4440,6480,2,0,3,5,10,3140,1300,1959,0,98112,47.631,-122.303,4440,8640
316000190,2/15/2015,219000,4,1,1370,5339,1.5,0,0,4,6,1370,0,1948,0,98168,47.5046,-122.3,1280,7048
9276200190,4/16/2015,569950,5,1,1420,6250,1.5,0,0,4,8,1420,0,1926,0,98116,47.5807,-122.389,1420,6250
1447600285,6/9/2014,212500,2,2,1030,21712,1,0,0,4,6,1030,0,1938,0,98168,47.4905,-122.331,1790,9199
5307100280,8/11/2014,680000,3,2.25,1820,8316,1,0,0,5,7,1320,500,1960,0,98005,47.5849,-122.169,1780,8400
1338800280,9/29/2014,1.46E+06,4,1.5,2650,6900,2,0,0,4,9,2400,250,1909,0,98112,47.6275,-122.305,2420,6900
3211200420,6/18/2014,300000,3,1,910,7700,1,0,0,4,7,910,0,1971,0,98034,47.7303,-122.238,1250,7700
2770604082,3/10/2015,629950,3,2.5,1680,1683,2,0,0,3,9,1120,560,2014,0,98119,47.6424,-122.374,1610,1249
7334600280,12/2/2014,349900,2,1.75,1550,9230,1,0,0,3,6,970,580,1969,0,98045,47.4701,-121.744,1550,10856
5406500440,8/12/2014,690000,4,2.5,2780,6235,2,0,0,3,8,2780,0,2001,0,98075,47.5976,-122.039,2670,4410
1235100328,2/25/2015,1.45E+06,5,4,4070,11334,2,0,0,3,10,4070,0,2014,0,98033,47.6771,-122.187,2640,9401
4141010050,1/21/2015,1.29E+06,3,2.5,3240,12625,2,0,0,3,11,3240,0,1987,0,98040,47.5327,-122.232,3470,12331
9510310280,7/9/2014,696000,4,3.5,3650,38546,2,0,0,3,9,2550,1100,1996,0,98045,47.4776,-121.73,2860,34284
725069102,3/30/2015,650000,3,2.25,2180,60112,2,0,0,3,8,2180,0,1976,0,98053,47.6723,-122.082,2060,120225
8562901350,8/12/2014,640000,3,3.5,2480,10800,2,0,0,3,8,2480,0,1998,0,98074,47.6083,-122.06,2380,11310
1442700430,8/8/2014,499950,5,2.5,3180,23809,1,0,0,3,9,3180,0,1978,0,98038,47.3727,-122.054,2500,15778
6806300980,12/23/2014,490000,4,2.5,3630,8387,2,0,0,3,10,3630,0,1997,0,98042,47.3623,-122.127,3370,8869
8562740290,10/10/2014,685000,5,2.5,3160,5635,2,0,0,3,9,3160,0,2003,0,98027,47.5362,-122.067,3670,6087
7454001405,4/3/2015,387500,4,1,1370,7140,2,0,0,3,6,1370,0,1942,0,98146,47.512,-122.376,1090,6300
952007141,4/21/2015,401750,2,1.5,1070,1236,2,0,0,3,8,1000,70,2005,0,98116,47.5619,-122.382,1170,1888
1545806720,8/26/2014,254950,4,2,2180,8800,1,0,0,5,7,1170,1010,1977,0,98038,47.3676,-122.046,1630,8800
5561300980,3/20/2015,500000,4,2.25,2420,36680,2,0,0,4,8,2420,0,1977,0,98027,47.4663,-122.006,2410,36680
9348700480,7/15/2014,856500,4,2.5,3290,8147,2,0,0,3,10,3290,0,2003,0,98052,47.7048,-122.107,3290,7467
1868900285,5/23/2014,552000,3,1,1430,5000,1,0,0,4,6,1080,350,1919,0,98115,47.6724,-122.296,1630,4600
8651720470,9/10/2014,506500,4,2.5,1890,7200,1,0,0,4,7,1500,390,1978,0,98034,47.7278,-122.218,2070,7200
3904950190,5/27/2014,500000,3,2.25,1760,4539,2,0,0,3,8,1760,0,1988,0,98029,47.5754,-122.013,1960,4808
5300200050,7/29/2014,280000,4,2.75,2230,10160,1,0,0,3,7,1400,830,1968,0,98168,47.5123,-122.32,1740,10080
7334501300,3/6/2015,308000,3,1.75,1630,11475,1,0,0,4,7,1330,300,1979,0,98045,47.4635,-121.746,1630,11475
8078350280,2/5/2015,613500,3,2.5,2350,7035,2,0,0,3,8,2350,0,1989,0,98029,47.5713,-122.02,2270,7192
4068300280,7/8/2014,255000,3,1.75,1550,9720,1,0,0,3,7,1050,500,1976,0,98010,47.3433,-122.037,1550,9750
2625079030,10/28/2014,545000,3,2.5,3550,136343,2,0,0,3,10,3550,0,1977,0,98014,47.6223,-121.869,3080,215186
1024069063,9/23/2014,620000,4,2.5,2720,34498,1,0,0,5,7,1360,1360,1966,0,98075,47.5832,-122.02,1920,22474
3624039102,10/25/2014,450000,3,1.75,1740,6800,1.5,0,0,4,7,1740,0,1949,0,98126,47.5314,-122.373,990,6800
8025700460,5/8/2015,279000,4,1.75,1840,7275,1,0,0,3,7,1090,750,1976,0,98031,47.4002,-122.189,1840,7275
8956000460,1/23/2015,625000,3,2.5,2010,3200,2,0,0,3,9,2010,0,2009,0,98027,47.5463,-122.015,2250,3200
2329800630,5/27/2014,274950,3,1.75,1670,7415,1,0,0,3,7,1320,350,1987,0,98042,47.3776,-122.116,1650,8585
2491200050,10/23/2014,423000,3,1.75,1820,6038,1,0,0,4,7,1040,780,1952,0,98126,47.5233,-122.378,1700,6040
6181700250,2/26/2015,350000,2,1,720,5820,1,0,1,5,6,720,0,1950,0,98028,47.7598,-122.255,952,5820
2460500020,3/30/2015,305000,4,1.75,2370,10140,1,0,0,3,7,1460,910,1968,0,98001,47.3352,-122.278,1450,7800
7893801760,11/17/2014,368000,3,1.75,2120,11340,1,0,3,4,7,1060,1060,1966,0,98198,47.4109,-122.329,1830,8650
5259800440,9/26/2014,232000,3,1.75,1290,6604,1,0,0,3,7,1290,0,1984,0,98023,47.323,-122.349,1440,6682
7338402850,11/26/2014,250000,4,3,1800,2500,2,0,0,3,7,1800,0,2000,0,98108,47.5333,-122.294,1830,6900
1423910130,2/11/2015,220000,3,1.75,1230,8917,1,0,0,4,7,1230,0,1966,0,98058,47.4528,-122.172,1420,7938
2769602135,8/13/2014,435000,3,2,1380,2500,1,0,0,3,7,750,630,1986,0,98107,47.6753,-122.363,1630,3800
4365200425,6/24/2014,350000,2,1,740,7680,1,0,0,4,6,740,0,1922,0,98126,47.5245,-122.371,1080,7680
2473380920,8/13/2014,206325,5,2.5,1720,10202,1.5,0,0,3,7,1720,0,1970,0,98058,47.4572,-122.167,1720,8478
2473380920,2/27/2015,339000,5,2.5,1720,10202,1.5,0,0,3,7,1720,0,1970,0,98058,47.4572,-122.167,1720,8478
2787700630,3/18/2015,399000,4,2.5,2100,7355,1,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200
6917700305,2/19/2015,529000,2,1,1210,7667,1,0,0,3,6,900,310,1950,0,98199,47.6571,-122.396,1330,6462
7215720420,3/4/2015,640000,4,2.5,2210,7722,2,0,0,3,9,2210,0,1999,0,98075,47.5992,-122.019,2970,8683
2856100250,11/6/2014,735000,4,2.5,2470,2550,3,0,0,3,8,2470,0,2004,0,98117,47.6765,-122.389,1270,3060
9421500130,6/16/2014,378000,5,2.5,2760,8015,1,0,0,4,8,1600,1160,1960,0,98125,47.7255,-122.297,460,18000
1250201640,5/7/2014,775000,3,2,2540,7200,1.5,0,3,4,8,1600,940,1905,0,98144,47.5972,-122.292,2040,5900
5316100920,7/25/2014,2.25E+06,3,4.25,5150,7800,2.5,0,2,3,11,4170,980,1954,0,98112,47.6288,-122.282,4270,7800
6813600605,1/28/2015,1.35E+06,4,4.5,3420,7440,3,0,0,3,9,3420,0,2014,0,98103,47.6875,-122.33,1360,5580
1974300020,8/27/2014,380000,4,2.5,2270,11500,1,0,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918
1974300020,2/18/2015,624900,4,2.5,2270,11500,1,0,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918
3630020380,11/7/2014,379770,3,2.5,1470,1779,2,0,0,3,8,1160,310,2005,0,98029,47.5472,-121.998,1470,1576
1771000290,12/3/2014,340000,3,1.75,1280,16200,1,0,0,3,8,1030,250,1976,0,98077,47.7427,-122.071,1160,10565
5126310470,1/15/2015,515500,4,2.75,2830,8126,2,0,0,3,8,2830,0,2005,0,98059,47.4863,-122.14,2830,7916
1870400605,11/17/2014,600000,4,2.25,1970,7125,1.5,0,0,3,7,1500,470,1908,0,98115,47.6725,-122.293,1980,4750
4047200825,10/11/2014,400000,1,1,1390,60984,1,0,0,3,6,1390,0,1960,0,98019,47.7652,-121.903,1620,24225
7304300430,12/1/2014,364000,4,1,1020,11383,1.5,0,0,5,6,1020,0,1947,0,98155,47.7429,-122.321,1290,11213
8079010190,6/26/2014,440000,4,2.5,2250,7526,2,0,0,3,8,2250,0,1989,0,98059,47.5123,-122.15,1980,7526
1453600182,5/28/2014,285000,2,1,800,6240,1,0,0,3,6,800,0,1954,0,98125,47.7257,-122.296,1530,8000
9828700235,4/1/2015,669000,3,1,1560,4500,1.5,0,0,5,7,1560,0,1915,0,98112,47.6204,-122.292,1530,4500
3448002285,7/2/2014,475000,4,2,2100,13468,1,0,0,5,7,1050,1050,1962,0,98125,47.7139,-122.292,1470,8675
2513500010,5/4/2015,747000,2,1,990,4000,1,0,0,4,7,990,0,1911,0,98103,47.6589,-122.341,1560,4000
9284801100,1/5/2015,317000,3,1.5,1060,5750,1,0,0,2,7,1060,0,1981,0,98126,47.5532,-122.372,1060,5750
8901000491,8/28/2014,390000,2,1,1270,8164,1,0,0,4,6,1270,0,1941,0,98125,47.7116,-122.311,1580,9095
452002135,4/22/2015,1.07E+06,4,2.5,2740,5000,2,0,0,3,9,2740,0,2012,0,98107,47.674,-122.371,1660,5000
6610000591,10/21/2014,1.21E+06,4,2.75,2470,5500,1,0,3,3,9,1570,900,1960,2005,98107,47.6586,-122.358,1620,5500
7518501025,3/27/2015,580000,3,1.75,1970,5100,1,0,0,3,7,1130,840,1908,1965,98117,47.6831,-122.379,1250,4080
6072400470,11/13/2014,518000,4,2.5,2070,10244,1,0,0,3,8,1370,700,1969,0,98006,47.5592,-122.178,2070,9683
1865800250,12/4/2014,147500,3,1.75,1010,6552,1,0,0,3,7,1010,0,1969,0,98042,47.375,-122.117,1010,6552
6072650250,4/24/2015,555000,4,2.25,2220,8125,1,0,0,4,8,1450,770,1965,0,98006,47.5429,-122.177,1980,8700
8807900233,6/30/2014,427500,2,2,1090,934,3,0,0,3,8,1090,0,2008,0,98109,47.6341,-122.342,1090,1376
3585901025,6/13/2014,1.74E+06,3,2.5,4310,32093,1.5,0,4,5,10,2510,1800,1982,0,98177,47.7624,-122.38,3810,26400
9238440020,7/17/2014,265950,3,2.5,1490,3840,2,0,0,3,7,1490,0,2002,0,98042,47.374,-122.133,2060,4384
9325800005,12/1/2014,247500,2,1,700,6046,1,0,0,3,6,700,0,1950,0,98133,47.7172,-122.34,990,6790
7520000020,5/23/2014,244000,4,1,1450,8960,1,0,0,3,6,1450,0,1943,0,98146,47.4972,-122.348,1160,7680
3904920380,3/23/2015,578550,3,2.5,2120,6602,2,0,0,4,8,2120,0,1989,0,98029,47.5669,-122.012,2330,7795
3630080430,6/17/2014,451000,4,2.5,1670,3315,2,0,0,3,7,1670,0,2005,0,98029,47.5532,-121.998,1650,2051
8682262230,8/26/2014,489000,2,1.75,1810,4220,2,0,0,3,8,1810,0,2004,0,98053,47.7177,-122.034,1350,4479
3326079016,5/4/2015,190000,2,1,710,1164794,1,0,0,2,5,710,0,1915,0,98014,47.6888,-121.909,1680,16730
7214800430,3/5/2015,475000,3,3,2540,18900,1,0,0,3,7,1580,960,1978,0,98072,47.754,-122.144,2270,16000
6430000275,5/6/2014,485000,3,2,1420,4080,1.5,0,0,3,7,1420,0,1905,2013,98103,47.6872,-122.349,1420,4590
1924079090,10/16/2014,530000,3,2.75,2440,45738,2,0,0,3,8,1840,600,1987,0,98027,47.5453,-121.957,2440,189100
1509500380,1/28/2015,379000,4,2.5,2570,10155,2,0,0,3,9,2570,0,1994,0,98030,47.3842,-122.17,2770,10155
9809000010,1/6/2015,1.63E+06,5,2.5,3090,16583,2,0,0,4,9,3090,0,1964,0,98004,47.6458,-122.218,3740,17853
8722101100,3/19/2015,739000,3,1.75,2050,5160,1.5,0,0,4,8,1300,750,1926,0,98112,47.6374,-122.304,2220,5960
8651410670,11/25/2014,189950,3,1,920,6460,1,0,0,5,6,920,0,1969,0,98042,47.3665,-122.082,920,4770
3629830250,12/22/2014,637500,4,3,2320,4468,2,0,0,3,8,2160,160,1999,0,98029,47.546,-122.009,2330,3541
868001435,1/27/2015,2.23E+06,3,3,3450,16740,1,0,4,4,9,1960,1490,1949,1993,98177,47.7067,-122.38,3220,12528
4168100020,12/4/2014,209950,3,1,1660,8800,1,0,0,4,7,960,700,1963,0,98023,47.3212,-122.352,1370,10112
814000020,2/20/2015,460000,3,1,1130,7000,1,0,0,3,6,830,300,1944,0,98125,47.7132,-122.283,1050,7000
7852010950,10/20/2014,543500,4,2.5,2550,5835,2,0,0,3,8,2550,0,1998,0,98065,47.5373,-121.87,2420,5817
2395710010,6/5/2014,376000,4,2.75,2420,5773,2,0,0,3,8,2420,0,2005,0,98038,47.3772,-122.029,2420,6200
3630000130,10/28/2014,430000,3,2.25,1470,1703,2,0,0,3,8,1470,0,2005,0,98029,47.5478,-121.999,1380,1107
2105200010,9/4/2014,515000,4,2.5,2030,39049,1,0,0,4,7,1530,500,1953,0,98166,47.4413,-122.345,2400,14605
2856100381,7/11/2014,580000,7,2.75,2310,2400,1.5,0,0,3,6,2310,0,1915,0,98117,47.6775,-122.39,1340,3825
5608030020,2/3/2015,600000,5,3.5,3370,16846,2,0,1,3,9,2650,720,1998,0,98027,47.5584,-122.089,3330,13000
3404700080,11/12/2014,476800,3,1.75,1900,43700,1.5,0,0,4,6,1900,0,1919,0,98052,47.7265,-122.136,2070,43995
1890000275,4/29/2015,815000,3,1.5,1940,3570,2,0,0,4,8,1740,200,1916,0,98105,47.6618,-122.325,1580,3570
7852000010,5/27/2014,455600,3,2.5,2420,8252,2,0,0,3,7,2420,0,1998,0,98065,47.5382,-121.871,2420,5818
5230300280,5/15/2014,270000,3,1,1010,9514,1,0,0,3,7,1010,0,1969,0,98059,47.4936,-122.105,1010,9514
4232902335,8/14/2014,1.20E+06,5,4,2710,2800,3,0,0,3,10,2380,330,1974,2008,98119,47.6346,-122.364,1530,3600
4232900250,7/10/2014,525000,2,1.5,1340,3600,1.5,0,0,3,7,1340,0,1903,0,98119,47.6358,-122.364,1340,3600
1312930250,5/28/2014,242000,3,1.75,1310,9645,1,0,0,3,7,1310,0,1979,0,98198,47.4051,-122.29,1440,9893
6446200305,6/23/2014,715000,4,2.5,2650,30500,1,0,0,4,8,1680,970,1960,0,98029,47.5535,-122.028,2650,30500
7852020670,4/2/2015,475000,3,2.75,1890,3938,2,0,0,3,8,1890,0,1999,0,98065,47.5336,-121.867,1890,4142
4475000170,11/11/2014,370000,4,3,2580,5511,2,0,0,3,8,2580,0,1999,0,98058,47.4286,-122.185,2010,5600
7202360170,5/23/2014,788600,4,2.75,3500,7200,2,0,0,3,9,3500,0,2005,0,98053,47.6818,-122.025,3920,7666
6146600185,5/7/2014,160000,2,1,1040,13100,1,0,0,5,6,1040,0,1912,0,98032,47.3877,-122.234,910,5080
2825079001,8/14/2014,800000,5,1.75,1930,501376,2,0,0,3,7,1930,0,1930,0,98014,47.6294,-121.911,1710,87120
3905040780,9/24/2014,520000,4,3,2190,5085,2,0,0,4,8,2190,0,1992,0,98029,47.5693,-122.002,2130,5142
2488200168,7/18/2014,725000,3,1.75,1530,4000,2,0,0,3,8,1530,0,1985,0,98136,47.5239,-122.388,2140,5000
3336000170,10/3/2014,335000,4,1,1480,6500,1.5,0,0,4,7,1480,0,1914,0,98118,47.5282,-122.267,2380,6000
8835700010,1/16/2015,919000,4,2.5,3620,17133,1,0,4,3,10,2220,1400,1993,0,98075,47.5604,-122.027,3530,17026
303800020,5/13/2015,425000,3,2.75,3370,13929,2,0,0,3,9,2650,720,1986,0,98092,47.3411,-122.197,2150,14048
3971700670,3/14/2015,420000,5,2.5,2100,14395,1,0,0,3,7,1140,960,1983,0,98155,47.7723,-122.317,1830,8700
2481610050,11/24/2014,905000,4,3,3370,47959,2,0,0,4,10,3370,0,1981,0,98072,47.733,-122.129,3370,38896
4154304505,9/19/2014,435000,2,1,2240,7200,1,0,0,4,7,1120,1120,1940,0,98118,47.5631,-122.271,1390,6000
7202330170,7/17/2014,438000,3,2.5,1650,3031,2,0,0,3,7,1650,0,2003,0,98053,47.682,-122.034,1560,3070
9430100020,6/17/2014,725000,4,2.75,2630,7505,2,0,0,3,8,2630,0,1994,0,98052,47.6846,-122.163,2670,7506
2436700280,5/28/2014,840000,4,1.75,2330,4000,2,0,0,5,8,1300,1030,1924,0,98105,47.666,-122.289,2040,4000
7525211410,7/15/2014,425500,3,2.5,1970,2752,2,0,0,3,8,1970,0,1978,0,98052,47.6345,-122.108,1850,2778
3760500514,9/12/2014,853505,3,2.5,2820,14890,1,0,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890
4067600255,5/22/2014,398000,2,1,590,10945,1.5,0,0,3,5,590,0,1983,0,98010,47.3364,-122.033,2020,15180
7853302130,6/4/2014,418500,3,2.5,2060,4399,2,0,0,3,7,2060,0,2007,0,98065,47.5415,-121.884,2060,4399
811000050,12/31/2014,826000,3,1.5,1890,5000,1.5,0,0,3,9,1890,0,1929,0,98109,47.6312,-122.353,2560,5000
8691330130,6/11/2014,742000,4,2.5,2810,10986,2,0,0,3,10,2810,0,1997,0,98075,47.5943,-121.981,3540,10986
6623400050,9/9/2014,180000,4,1,1470,18581,1.5,0,0,3,6,1470,0,1924,0,98055,47.4336,-122.197,1770,18581
9542801410,1/14/2015,286000,4,1.75,2190,8400,2,0,0,2,8,2190,0,1978,0,98023,47.3003,-122.373,2410,7700
7202330190,10/1/2014,421200,3,2.5,1440,3060,2,0,0,3,7,1440,0,2003,0,98053,47.6821,-122.035,1650,3060
3303950660,7/31/2014,390000,3,3,2480,14141,1,0,0,3,8,1500,980,1994,0,98038,47.3778,-122.033,2480,10667
4140930010,9/19/2014,739000,4,2.5,2780,6737,2,0,0,3,9,2780,0,2002,0,98006,47.5656,-122.122,2750,7950
2724069169,7/24/2014,499900,4,3,2180,12196,2,0,0,4,7,2180,0,1968,0,98027,47.5338,-122.033,1500,6534
7979900430,12/3/2014,670000,3,2.25,3340,13805,1,0,0,3,8,3340,0,1950,1992,98155,47.744,-122.292,2060,12304
1338300010,10/13/2014,842500,3,2.25,2560,3996,1.5,0,0,3,8,2150,410,1910,0,98112,47.6321,-122.306,2970,4320
5238800020,12/8/2014,492500,2,2.25,1600,80400,2,0,0,4,7,1600,0,1978,0,98070,47.4422,-122.505,1600,198414
4154305575,9/3/2014,836500,3,2.5,2230,7200,3,0,3,3,9,2230,0,1996,0,98118,47.558,-122.265,2230,7200
6821102385,3/26/2015,334000,2,1,900,1818,2,0,0,4,7,900,0,1945,0,98199,47.6485,-122.397,1570,1830
6600410480,8/28/2014,179900,3,1,1010,9920,1,0,0,3,6,1010,0,1977,0,98042,47.3238,-122.14,1270,9680
4146800050,11/26/2014,563000,3,2,1580,5289,1,0,0,3,7,870,710,1940,0,98103,47.6881,-122.342,1310,5535
3793500050,3/3/2015,310000,3,2.5,1890,6300,2,0,0,3,7,1890,0,2003,0,98038,47.3673,-122.031,2100,6525
641900050,8/19/2014,335000,4,2.25,2160,8817,1,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.356,1880,8817
641900050,2/6/2015,499950,4,2.25,2160,8817,1,0,0,3,7,1460,700,1965,0,98133,47.7595,-122.356,1880,8817
2402100715,7/26/2014,658500,2,1,1410,5101,1.5,0,0,3,8,1410,0,1927,0,98103,47.6872,-122.333,1410,4224
1453602313,10/29/2014,297000,2,1.5,1430,1650,3,0,0,3,7,1430,0,1999,0,98125,47.7222,-122.29,1430,1650
1890000225,6/20/2014,725000,6,1.75,2380,4080,2,0,0,3,8,2380,0,1917,0,98105,47.6629,-122.325,2030,4080
7525900050,12/5/2014,780000,3,2.25,2206,82031,1,0,2,3,6,866,1340,1983,0,98074,47.6302,-122.069,2590,53024
6413600290,5/9/2014,252500,3,1,1030,6127,1,0,0,3,7,880,150,1947,0,98125,47.7192,-122.32,1610,6127
952006728,6/13/2014,330000,3,2.5,1070,1155,2,0,0,3,7,720,350,2005,0,98102,47.5617,-122.385,1120,2594
1088801350,2/10/2015,525000,3,2.5,2320,9610,1,0,0,3,9,1730,590,1990,0,98011,47.7394,-122.204,2450,9608
3575302759,8/6/2014,365000,2,1.75,1270,7500,1,0,0,4,7,1270,0,1982,0,98074,47.6186,-122.063,1280,7500
3508100161,3/27/2015,500000,4,3,2570,9104,2,0,2,3,7,2570,0,1930,0,98116,47.5821,-122.401,1630,4950
8651410190,11/12/2014,179950,3,1,920,4875,1,0,0,5,6,920,0,1969,0,98042,47.3648,-122.081,960,5200
1823099028,7/22/2014,440000,3,2,1790,32379,1,0,0,3,7,1790,0,2007,0,98045,47.4826,-121.698,2290,43560
745000005,8/25/2014,145000,1,0.75,480,9750,1,0,0,2,4,480,0,1948,0,98146,47.4982,-122.362,1550,9924
9414700020,4/22/2015,331000,4,3,2483,5701,2,0,0,3,8,2483,0,2005,0,98030,47.3623,-122.199,2075,5720
2331300415,6/20/2014,780000,3,2.25,2140,3000,2,0,0,3,9,2140,0,1905,2006,98103,47.6767,-122.351,1430,4712
6815100380,5/14/2015,855000,3,1.75,1900,4000,1,0,0,3,7,1300,600,1965,0,98103,47.6854,-122.331,1880,4000
7575610250,10/14/2014,225000,3,2.25,1650,7739,1,0,0,3,8,1290,360,1986,0,98003,47.3532,-122.304,1650,6033
5153900080,7/14/2014,199000,3,1,1510,9100,1,0,0,3,7,1510,0,1966,0,98003,47.3331,-122.319,1180,7220
7525410190,5/2/2014,550000,3,1.75,2910,35200,1.5,0,0,3,8,2910,0,1979,0,98075,47.5747,-122.035,2590,37500
6819100020,5/29/2014,1.43E+06,4,4.25,4960,6000,2.5,0,0,3,11,3680,1280,1909,2003,98109,47.6437,-122.356,2160,4080
1868902745,5/2/2014,805000,3,2,2710,4500,1.5,0,0,4,8,1880,830,1929,0,98115,47.6747,-122.295,2060,4500
3783100080,6/4/2014,261000,3,1.5,1810,29308,1,0,0,3,7,950,860,1983,0,98042,47.3585,-122.067,1790,37531
3327750020,9/9/2014,347000,3,1,940,9198,1,0,0,3,7,940,0,1968,0,98052,47.6889,-122.117,1430,8370
1112700010,6/19/2014,390000,3,2.25,1600,10240,1,0,0,3,7,1090,510,1979,0,98034,47.7281,-122.232,1520,9394
9269260420,11/10/2014,436000,4,2.5,2640,3899,2,0,0,3,7,2640,0,2000,0,98011,47.754,-122.217,2460,4057
9286730020,3/31/2015,1.80E+06,5,3.25,3890,20005,1,0,0,3,10,2260,1630,1977,0,98004,47.6312,-122.224,3450,20176
8673400190,7/23/2014,557000,3,2.5,1630,1587,3,0,0,3,8,1630,0,2004,0,98107,47.6693,-122.393,1500,1527
1951600250,4/6/2015,135000,3,1,830,9600,1,0,0,3,7,830,0,1959,0,98032,47.3698,-122.297,1240,9198
3296900280,3/25/2015,425000,3,2.5,1800,14036,2,0,0,3,8,1800,0,1993,0,98019,47.7334,-121.97,2450,14025
5459000305,4/8/2015,648752,3,2.25,2060,9953,1,0,0,5,8,1070,990,1964,0,98040,47.5767,-122.233,2340,9600
4122900020,6/26/2014,1.39E+06,4,3,4040,20001,1,0,0,3,9,2020,2020,1972,2001,98004,47.6408,-122.212,2990,20098
5212000020,3/24/2015,630100,4,2.75,1910,11356,1,0,0,5,7,1160,750,1977,0,98033,47.6999,-122.2,1770,11357
1825079005,6/9/2014,739000,4,2.5,2800,246114,2,0,0,3,9,2800,0,1999,0,98014,47.6586,-121.962,2750,60351
6450303235,8/18/2014,269000,3,1.5,1320,2625,2,0,0,3,7,1320,0,1986,0,98133,47.7316,-122.338,1230,5250
7227501190,4/27/2015,250000,3,1,1220,5038,1,0,0,5,6,1220,0,1942,0,98056,47.496,-122.189,1140,5038
7853300020,3/20/2015,475000,5,2.75,3100,5298,2,0,0,3,7,3100,0,2007,0,98065,47.5369,-121.887,2440,5250
2922703235,11/19/2014,290000,1,1,550,5700,1,0,0,2,6,550,0,1916,0,98117,47.6846,-122.366,1100,4560
6138000095,11/18/2014,219000,3,1,1080,10639,1.5,0,0,3,7,1080,0,1953,0,98002,47.3171,-122.219,1470,10600
2356800020,9/29/2014,416000,2,1,880,6650,1,0,0,5,6,880,0,1918,0,98117,47.6914,-122.372,1250,6650
5379805495,4/13/2015,179000,2,1,720,8914,1,0,0,3,6,720,0,1949,0,98188,47.4488,-122.274,1100,8916
3861440010,7/15/2014,302000,4,2.75,2030,9120,1,0,0,4,7,2030,0,1988,0,98003,47.282,-122.303,1790,7627
2505500009,4/27/2015,565000,4,2,2040,8281,2,0,1,3,7,2040,0,1961,0,98033,47.6689,-122.195,2560,8281
3388000080,4/22/2015,281700,3,1,1570,8316,1,0,0,3,7,1070,500,1962,0,98031,47.3943,-122.198,2030,8295
480000170,6/27/2014,480000,2,1,1500,3420,1,0,0,3,7,1500,0,1902,0,98103,47.661,-122.338,2050,3420
2597650660,10/13/2014,775000,4,2.5,3180,15358,2,0,0,3,9,3180,0,1988,0,98027,47.5172,-122.053,3020,15522
7304300470,9/4/2014,375000,3,1.75,1260,11224,1,0,0,5,7,1260,0,1947,0,98155,47.7444,-122.321,1570,11052
7334600170,10/13/2014,345000,3,1.5,1390,13860,2,0,0,3,7,1390,0,1979,0,98045,47.4704,-121.747,1390,11860
7222000244,2/23/2015,300000,3,3,2850,9375,1,0,0,3,8,2240,610,1977,0,98055,47.4655,-122.209,1800,9375
9558020840,4/22/2015,364950,4,2.5,2070,2992,2,0,0,3,8,2070,0,2002,0,98058,47.4496,-122.12,1900,2957
5592900020,12/2/2014,410000,3,3.25,2650,7819,1,0,2,4,8,1760,890,1956,0,98056,47.4821,-122.192,2400,7727
8732190380,4/14/2015,231000,3,1.75,1220,8817,1,0,0,3,7,1220,0,1978,0,98023,47.3111,-122.396,2000,8028
2249800080,5/23/2014,445000,3,2,1630,8702,1,0,0,3,9,1630,0,1987,0,98056,47.5168,-122.193,2250,9890
